City Name,Service type,Stage,Action,Day,From Time,To Time,Amount,Passenger Location,Route Metric,"Month, Day, Year of Request Created Local",DP,Requests,NA%,Non Riders
Lima,Beat,Start,add_percent,Wednesday,16:30,17:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,42,0.0,0
Lima,Beat,Start,add_percent,Wednesday,17:00,17:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,47,0.0,0
Lima,Beat,Start,add_percent,Wednesday,17:30,18:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,61,0.0,0
Lima,Beat,Start,add_percent,Wednesday,18:00,18:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,54,0.0,0
Lima,Beat,Start,add_percent,Wednesday,18:30,19:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,53,1.8867924530000002,1
Lima,Beat,Start,add_percent,Wednesday,19:00,19:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,58,1.724137931,1
Lima,Beat,Start,add_percent,Wednesday,19:30,20:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,46,2.173913043,1
Lima,Beat,Start,add_percent,Wednesday,20:00,20:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,48,0.0,0
Lima,Beat,Start,add_percent,Wednesday,20:30,21:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,56,0.0,0
Lima,Beat,Start,add_percent,Wednesday,21:00,21:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,58,1.724137931,1
Lima,Beat,Start,add_percent,Wednesday,21:30,22:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,64,0.0,0
Lima,Beat,Start,add_percent,Wednesday,22:00,22:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,58,0.0,0
Lima,Beat,Start,add_percent,Wednesday,23:30,0:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,35,0.0,0
Lima,Beat,Start,add_percent,Wednesday,23:00,23:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,49,2.040816327,1
Lima,Beat,Start,add_percent,Wednesday,22:30,23:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,43,6.976744186,3
Lima,Beat,Start,add_percent,Wednesday,0:30,1:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,17,0.0,0
Lima,Beat,Start,add_percent,Wednesday,13:30,14:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,46,0.0,0
Lima,Beat,Start,add_percent,Wednesday,1:00,1:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,12,0.0,0
Lima,Beat,Start,add_percent,Wednesday,0:00,0:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,32,0.0,0
Lima,Beat,Start,add_percent,Wednesday,12:00,12:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,29,0.0,0
Lima,Beat,Start,add_percent,Wednesday,1:30,2:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,8,0.0,0
Lima,Beat,Start,add_percent,Wednesday,2:00,2:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,7,0.0,0
Lima,Beat,Start,add_percent,Wednesday,2:30,3:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,7,0.0,0
Lima,Beat,Start,add_percent,Wednesday,3:00,3:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,6,0.0,0
Lima,Beat,Start,add_percent,Wednesday,3:30,4:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,5,0.0,0
Lima,Beat,Start,add_percent,Wednesday,4:00,4:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,7,0.0,0
Lima,Beat,Start,add_percent,Wednesday,4:30,5:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,4,0.0,0
Lima,Beat,Start,add_percent,Wednesday,5:00,5:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,6,0.0,0
Lima,Beat,Start,add_percent,Wednesday,5:30,6:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,12,0.0,0
Lima,Beat,Start,add_percent,Wednesday,6:00,6:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,25,0.0,0
Lima,Beat,Start,add_percent,Wednesday,6:30,7:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",8,33,3.03030303,1
Lima,Beat,Start,add_percent,Wednesday,7:00,7:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",9,79,16.4556962,13
Lima,Beat,Start,add_percent,Wednesday,7:30,8:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",13,81,16.04938272,13
Lima,Beat,Start,add_percent,Wednesday,8:00,8:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",13,74,12.16216216,9
Lima,Beat,Start,add_percent,Wednesday,8:30,9:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",10,69,7.246376812,5
Lima,Beat,Start,add_percent,Wednesday,9:00,9:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,77,2.597402597,2
Lima,Beat,Start,add_percent,Wednesday,9:30,10:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,49,0.0,0
Lima,Beat,Start,add_percent,Wednesday,10:00,10:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,34,0.0,0
Lima,Beat,Start,add_percent,Wednesday,10:30,11:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,44,0.0,0
Lima,Beat,Start,add_percent,Wednesday,11:00,11:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,26,0.0,0
Lima,Beat,Start,add_percent,Wednesday,11:30,12:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,32,0.0,0
Lima,Beat,Start,add_percent,Wednesday,12:30,13:00,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,45,0.0,0
Lima,Beat,Start,add_percent,Wednesday,13:00,13:30,,AELU,total_basic_fare <= 30000,"November 13, 2019",0,39,0.0,0
Lima,Beat,Start,add_percent,Thursday,10:30,11:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,45,2.222222222,1
Lima,Beat,Start,add_percent,Thursday,0:30,1:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,17,0.0,0
Lima,Beat,Start,add_percent,Thursday,13:30,14:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,34,0.0,0
Lima,Beat,Start,add_percent,Thursday,14:00,14:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,49,0.0,0
Lima,Beat,Start,add_percent,Thursday,14:30,15:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,50,2.0,1
Lima,Beat,Start,add_percent,Thursday,15:00,15:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,42,0.0,0
Lima,Beat,Start,add_percent,Thursday,15:30,16:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,61,0.0,0
Lima,Beat,Start,add_percent,Thursday,16:00,16:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,51,0.0,0
Lima,Beat,Start,add_percent,Thursday,16:30,17:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,47,0.0,0
Lima,Beat,Start,add_percent,Thursday,17:00,17:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,40,0.0,0
Lima,Beat,Start,add_percent,Thursday,17:30,18:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,55,0.0,0
Lima,Beat,Start,add_percent,Thursday,18:00,18:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,73,6.849315067999999,5
Lima,Beat,Start,add_percent,Thursday,18:30,19:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,58,1.724137931,1
Lima,Beat,Start,add_percent,Thursday,19:00,19:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,74,1.351351351,1
Lima,Beat,Start,add_percent,Thursday,19:30,20:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,65,1.5384615380000002,1
Lima,Beat,Start,add_percent,Thursday,20:00,20:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,56,0.0,0
Lima,Beat,Start,add_percent,Thursday,20:30,21:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,56,0.0,0
Lima,Beat,Start,add_percent,Thursday,21:00,21:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,66,1.515151515,1
Lima,Beat,Start,add_percent,Thursday,21:30,22:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,56,1.785714286,1
Lima,Beat,Start,add_percent,Thursday,22:00,22:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,62,0.0,0
Lima,Beat,Start,add_percent,Thursday,22:30,23:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,67,1.4925373130000001,1
Lima,Beat,Start,add_percent,Thursday,13:00,13:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,30,3.333333333,1
Lima,Beat,Start,add_percent,Thursday,12:30,13:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,26,0.0,0
Lima,Beat,Start,add_percent,Thursday,12:00,12:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,35,2.857142857,1
Lima,Beat,Start,add_percent,Thursday,11:30,12:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,31,0.0,0
Lima,Beat,Start,add_percent,Thursday,1:00,1:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,13,0.0,0
Lima,Beat,Start,add_percent,Thursday,1:30,2:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,16,0.0,0
Lima,Beat,Start,add_percent,Thursday,2:00,2:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,13,0.0,0
Lima,Beat,Start,add_percent,Thursday,2:30,3:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,6,0.0,0
Lima,Beat,Start,add_percent,Thursday,3:00,3:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,4,0.0,0
Lima,Beat,Start,add_percent,Thursday,3:30,4:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,4,0.0,0
Lima,Beat,Start,add_percent,Thursday,4:00,4:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,7,0.0,0
Lima,Beat,Start,add_percent,Thursday,4:30,5:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,3,0.0,0
Lima,Beat,Start,add_percent,Thursday,5:00,5:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,4,0.0,0
Lima,Beat,Start,add_percent,Thursday,0:00,0:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,23,0.0,0
Lima,Beat,Start,add_percent,Thursday,5:30,6:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,14,0.0,0
Lima,Beat,Start,add_percent,Thursday,6:30,7:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",10,43,4.651162791,2
Lima,Beat,Start,add_percent,Thursday,7:00,7:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",10,75,20.0,15
Lima,Beat,Start,add_percent,Thursday,7:30,8:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",13,101,25.74257426,26
Lima,Beat,Start,add_percent,Thursday,8:00,8:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",37,69,7.246376812,5
Lima,Beat,Start,add_percent,Thursday,8:30,9:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",10,81,19.75308642,16
Lima,Beat,Start,add_percent,Thursday,9:00,9:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,72,2.777777778,2
Lima,Beat,Start,add_percent,Thursday,9:30,10:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,69,0.0,0
Lima,Beat,Start,add_percent,Thursday,10:00,10:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,48,2.083333333,1
Lima,Beat,Start,add_percent,Thursday,11:00,11:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,37,0.0,0
Lima,Beat,Start,add_percent,Thursday,6:00,6:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,37,2.702702703,1
Lima,Beat,Start,add_percent,Thursday,23:00,23:30,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,59,1.694915254,1
Lima,Beat,Start,add_percent,Thursday,23:30,0:00,,AELU,total_basic_fare <= 30000,"November 14, 2019",0,45,2.222222222,1
Lima,Beat,Start,add_percent,Friday,1:00,1:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,20,0.0,0
Lima,Beat,Start,add_percent,Friday,11:00,11:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,38,0.0,0
Lima,Beat,Start,add_percent,Friday,10:30,11:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,54,0.0,0
Lima,Beat,Start,add_percent,Friday,10:00,10:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,50,0.0,0
Lima,Beat,Start,add_percent,Friday,9:30,10:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,63,0.0,0
Lima,Beat,Start,add_percent,Friday,9:00,9:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,68,0.0,0
Lima,Beat,Start,add_percent,Friday,8:30,9:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",11,74,2.702702703,2
Lima,Beat,Start,add_percent,Friday,8:00,8:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,84,11.90476191,10
Lima,Beat,Start,add_percent,Friday,7:30,8:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",35,62,8.064516129,5
Lima,Beat,Start,add_percent,Friday,7:00,7:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",15,67,5.970149254,4
Lima,Beat,Start,add_percent,Friday,6:30,7:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",14,40,2.5,1
Lima,Beat,Start,add_percent,Friday,6:00,6:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,29,0.0,0
Lima,Beat,Start,add_percent,Friday,5:30,6:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,9,0.0,0
Lima,Beat,Start,add_percent,Friday,5:00,5:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,6,0.0,0
Lima,Beat,Start,add_percent,Friday,4:30,5:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,9,0.0,0
Lima,Beat,Start,add_percent,Friday,4:00,4:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,8,0.0,0
Lima,Beat,Start,add_percent,Friday,3:30,4:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,9,0.0,0
Lima,Beat,Start,add_percent,Friday,3:00,3:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,14,0.0,0
Lima,Beat,Start,add_percent,Friday,2:30,3:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,13,0.0,0
Lima,Beat,Start,add_percent,Friday,2:00,2:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,8,0.0,0
Lima,Beat,Start,add_percent,Friday,1:30,2:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,11,0.0,0
Lima,Beat,Start,add_percent,Friday,0:30,1:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,31,0.0,0
Lima,Beat,Start,add_percent,Friday,11:30,12:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,33,0.0,0
Lima,Beat,Start,add_percent,Friday,12:00,12:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,47,2.127659574,1
Lima,Beat,Start,add_percent,Friday,0:00,0:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,54,0.0,0
Lima,Beat,Start,add_percent,Friday,12:30,13:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,43,2.325581395,1
Lima,Beat,Start,add_percent,Friday,23:00,23:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",13,123,8.130081301,10
Lima,Beat,Start,add_percent,Friday,22:30,23:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",4,152,10.52631579,16
Lima,Beat,Start,add_percent,Friday,22:00,22:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,112,3.571428571,4
Lima,Beat,Start,add_percent,Friday,21:30,22:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,86,6.976744186,6
Lima,Beat,Start,add_percent,Friday,21:00,21:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,89,0.0,0
Lima,Beat,Start,add_percent,Friday,20:00,20:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,100,5.0,5
Lima,Beat,Start,add_percent,Friday,19:30,20:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,88,3.4090909089999997,3
Lima,Beat,Start,add_percent,Friday,19:00,19:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,106,3.7735849060000004,4
Lima,Beat,Start,add_percent,Friday,18:30,19:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,70,4.285714286,3
Lima,Beat,Start,add_percent,Friday,18:00,18:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,73,4.109589041,3
Lima,Beat,Start,add_percent,Friday,20:30,21:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,105,3.80952381,4
Lima,Beat,Start,add_percent,Friday,17:00,17:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,67,1.4925373130000001,1
Lima,Beat,Start,add_percent,Friday,17:30,18:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,70,1.428571429,1
Lima,Beat,Start,add_percent,Friday,13:00,13:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,39,2.564102564,1
Lima,Beat,Start,add_percent,Friday,13:30,14:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,41,2.43902439,1
Lima,Beat,Start,add_percent,Friday,14:00,14:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,47,0.0,0
Lima,Beat,Start,add_percent,Friday,14:30,15:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,51,0.0,0
Lima,Beat,Start,add_percent,Friday,23:30,0:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",13,112,7.142857143,8
Lima,Beat,Start,add_percent,Friday,15:30,16:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,54,0.0,0
Lima,Beat,Start,add_percent,Friday,16:00,16:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,72,1.388888889,1
Lima,Beat,Start,add_percent,Friday,16:30,17:00,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,59,0.0,0
Lima,Beat,Start,add_percent,Friday,15:00,15:30,,AELU,total_basic_fare <= 30000,"November 15, 2019",0,60,0.0,0
Lima,Beat,Start,add_percent,Saturday,6:00,6:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,23,0.0,0
Lima,Beat,Start,add_percent,Saturday,10:00,10:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,69,0.0,0
Lima,Beat,Start,add_percent,Saturday,9:30,10:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,70,1.428571429,1
Lima,Beat,Start,add_percent,Saturday,9:00,9:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,73,0.0,0
Lima,Beat,Start,add_percent,Saturday,8:30,9:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,73,0.0,0
Lima,Beat,Start,add_percent,Saturday,8:00,8:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,76,1.315789474,1
Lima,Beat,Start,add_percent,Saturday,7:30,8:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,57,1.754385965,1
Lima,Beat,Start,add_percent,Saturday,7:00,7:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,44,0.0,0
Lima,Beat,Start,add_percent,Saturday,6:30,7:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,36,0.0,0
Lima,Beat,Start,add_percent,Saturday,10:30,11:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,82,0.0,0
Lima,Beat,Start,add_percent,Saturday,0:30,1:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,98,1.020408163,1
Lima,Beat,Start,add_percent,Saturday,4:30,5:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,20,0.0,0
Lima,Beat,Start,add_percent,Saturday,4:00,4:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,36,2.777777778,1
Lima,Beat,Start,add_percent,Saturday,3:30,4:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,41,0.0,0
Lima,Beat,Start,add_percent,Saturday,3:00,3:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,46,6.52173913,3
Lima,Beat,Start,add_percent,Saturday,2:30,3:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,56,5.3571428569999995,3
Lima,Beat,Start,add_percent,Saturday,2:00,2:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,57,0.0,0
Lima,Beat,Start,add_percent,Saturday,1:30,2:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,108,2.777777778,3
Lima,Beat,Start,add_percent,Saturday,1:00,1:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,92,2.173913043,2
Lima,Beat,Start,add_percent,Saturday,11:00,11:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,62,0.0,0
Lima,Beat,Start,add_percent,Saturday,5:00,5:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,22,4.545454545,1
Lima,Beat,Start,add_percent,Saturday,11:30,12:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,65,0.0,0
Lima,Beat,Start,add_percent,Saturday,17:00,17:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,72,4.166666667,3
Lima,Beat,Start,add_percent,Saturday,12:30,13:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,83,1.2048192770000001,1
Lima,Beat,Start,add_percent,Saturday,0:00,0:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,110,5.454545455,6
Lima,Beat,Start,add_percent,Saturday,23:00,23:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,114,7.894736842,9
Lima,Beat,Start,add_percent,Saturday,22:30,23:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,115,7.826086957,9
Lima,Beat,Start,add_percent,Saturday,22:00,22:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,117,4.2735042739999995,5
Lima,Beat,Start,add_percent,Saturday,21:30,22:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,118,8.474576271,10
Lima,Beat,Start,add_percent,Saturday,21:00,21:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,96,0.0,0
Lima,Beat,Start,add_percent,Saturday,20:30,21:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,103,3.8834951460000005,4
Lima,Beat,Start,add_percent,Saturday,20:00,20:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,91,2.197802198,2
Lima,Beat,Start,add_percent,Saturday,19:30,20:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,89,1.123595506,1
Lima,Beat,Start,add_percent,Saturday,19:00,19:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,96,4.166666667,4
Lima,Beat,Start,add_percent,Saturday,12:00,12:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,57,1.754385965,1
Lima,Beat,Start,add_percent,Saturday,18:30,19:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,76,5.263157895,4
Lima,Beat,Start,add_percent,Saturday,17:30,18:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,79,0.0,0
Lima,Beat,Start,add_percent,Saturday,23:30,0:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,107,5.607476636,6
Lima,Beat,Start,add_percent,Saturday,16:30,17:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,70,2.857142857,2
Lima,Beat,Start,add_percent,Saturday,16:00,16:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,80,1.25,1
Lima,Beat,Start,add_percent,Saturday,15:30,16:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,77,0.0,0
Lima,Beat,Start,add_percent,Saturday,15:00,15:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,71,4.2253521130000005,3
Lima,Beat,Start,add_percent,Saturday,14:30,15:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,66,6.0606060610000005,4
Lima,Beat,Start,add_percent,Saturday,14:00,14:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,78,11.53846154,9
Lima,Beat,Start,add_percent,Saturday,13:30,14:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,78,6.41025641,5
Lima,Beat,Start,add_percent,Saturday,13:00,13:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,74,6.756756757000001,5
Lima,Beat,Start,add_percent,Saturday,18:00,18:30,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,77,0.0,0
Lima,Beat,Start,add_percent,Saturday,5:30,6:00,,AELU,total_basic_fare <= 30000,"November 16, 2019",0,17,0.0,0
Lima,Beat,Start,add_percent,Sunday,0:00,0:30,,AELU,total_basic_fare <= 30000,"November 17, 2019",0,94,2.127659574,2
Lima,Beat,Start,add_percent,Sunday,23:30,0:00,,AELU,total_basic_fare <= 30000,"November 17, 2019",0,24,0.0,0
Lima,Beat,Start,add_percent,Sunday,10:30,11:00,,AELU,total_basic_fare <= 30000,"November 17, 2019",0,35,0.0,0
Lima,Beat,Start,add_percent,Sunday,10:00,10:30,,AELU,total_basic_fare <= 30000,"November 17, 2019",0,49,0.0,0
Lima,Beat,Start,add_percent,Sunday,9:30,10:00,,AELU,total_basic_fare <= 30000,"November 17, 2019",0,45,0.0,0
Lima,Beat,Start,add_percent,Sunday,9:00,9:30,,AELU,total_basic_fare <= 30000,"November 17, 2019",0,40,0.0,0
Lima,Beat,Start,add_percent,Sunday,8:30,9:00,,AELU,total_basic_fare <= 30000,"November 17, 2019",0,32,0.0,0
Lima,Beat,Start,add_percent,Sunday,8:00,8:30,,AELU,total_basic_fare <= 30000,"November 17, 2019",0,39,0.0,0
Lima,Beat,Start,add_percent,Sunday,7:30,8:00,,AELU,total_basic_fare <= 30000,"November 17, 2019",0,27,0.0,0
Lima,Beat,Start,add_percent,Sunday,7:00,7:30,,AELU,total_basic_fare <= 30000,"November 17, 2019",0,21,0.0,0
Lima,Beat,Start,add_percent,Sunday,6:00,6:30,,AELU,total_basic_fare <= 30000,"November 17, 2019",0,20,0.0,0
